Object_ID,x_center,y_center
781,538.9941605356644,477.7765253832856
782,490.30893079038765,478.17042023875865
783,597.4182110402043,478.24547846315477
784,617.2855221031049,481.77394743769685
785,250.71125774224336,479.91334056352923
786,752.4406200930609,479.5065787028678
787,565.695583925333,480.6074363303949
788,714.748011659302,480.83149777029917
789,518.9446942064833,482.367311624719
790,637.1162726637078,483.40498082794466
791,788.9410720101116,483.4656116675625
792,172.60570145124936,484.4019511292778
793,284.8868651910685,484.0316748288212
794,325.9248571352762,484.56578057161136
795,393.4579345730307,484.32491468837316
796,697.0575376533142,484.36071733372614
797,478.7543234797291,485.4715502381848
798,632.6022914350399,485.767082678923
799,102.33429724809835,487.589372685675
800,347.55573283394676,487.980824117781
801,734.8995814462069,487.4382944708942
802,293.2961409813619,489.9666025626858
803,475.23949545917526,492.1635884954852
804,213.94228287234137,490.03347617149564
805,783.0242192299678,490.68145599740404
806,611.9610694793096,493.7933676770036
807,566.6581750572077,494.40323336216704
808,158.02560475107032,495.93717203834944
809,268.8343713625079,495.1541398341705
810,489.89017123200125,495.40057763692505
811,523.8751128178696,495.18089011006043
812,252.29703016640008,497.3134317377685
813,436.74237286897096,497.45564050872844
814,439.34042069161796,497.5251734835392
815,452.7329589713714,497.26438095382605
816,653.9790189166122,497.7982630860703
817,676.7559106295671,497.750861664847
818,194.59185581133383,498.6184754070497
819,662.0776548383757,498.5450712084713
820,555.8298620367934,501.7150523684766
821,334.02048126496686,501.55194704284975
822,591.0152578692698,501.0471024581018
823,159.19720502958927,503.62787119444005
824,232.6511676874082,503.51456738855825
825,466.9302105752712,503.8232849903531
826,342.7383272348583,505.3925994441986
827,524.3998019200139,506.8457001204044
828,537.0920229712563,506.28157002691046
829,179.08563975952714,508.5639646022556
830,499.9822857437006,508.62467189338867
831,133.16554149007288,509.52734075297155
832,123.00553590977233,511.5069576620627
833,81.50717420885383,511.9430780679517
834,200.79248036956847,513.2035062814599
835,455.0553977692533,513.8147432306205
836,615.4236608495532,513.9009064141242
837,788.6092558715579,513.7113098039006
838,604.5427410299205,514.4822054568009
839,677.4151075315394,514.4930443189817
840,206.21342512424155,515.61629070839
841,314.4350154451481,515.7173371571259
842,421.6196389990372,516.243789082456
843,728.6512749988025,516.185875121821
844,448.8513895090059,519.6171193707862
845,517.7675633028648,519.1678876382591
846,524.2614743641956,519.3314537620394
847,478.2521516026188,520.8342269508432
848,495.7457166808181,520.285620706394
849,397.8690567320586,521.1507706423115
850,484.4808007391546,521.8459147118542
851,647.4720182278002,522.1447304408957
852,581.563998426059,523.7533164175068
853,657.7120048702277,523.1055844716203
854,274.4127130595009,524.4695702773865
855,488.1146113714932,524.5803586799734
856,632.6215954097979,524.1801234354393
857,775.5650913650113,525.7043784129951
858,265.0103648652606,525.0554035157088
859,751.1669079345999,525.3984112487133
860,280.5086445410759,526.3889121998726
861,384.50938221095066,526.5482842866804
862,421.5985012984472,526.3563075795375
863,496.1762581863154,526.6185865390125
864,705.8260819277075,526.0061094842074
865,64.4887505594412,527.5293046410463
866,244.18706024383488,527.3390596163138
867,256.8996394777413,529.5769171652888
868,413.30212351951695,527.2187386613655
869,562.5973001843319,528.3629382614126
870,449.9498033576506,529.2860877848306
871,467.9834143217539,529.3102814113124
872,658.3331223263532,529.3559940038288
873,686.3655441992247,531.159907428632
874,330.7492899555577,531.4396193646938
875,229.2896898063051,532.4607039564514
876,506.5740516091029,532.4201343987065
877,538.6708185701133,532.0671091468379
878,783.9684640665848,532.397622960907
879,90.05778256879863,534.3466474293673
880,295.7228083150842,534.9802519943536
881,546.0959692485438,534.9470444040941
882,311.4704723980385,535.7359080331628
883,761.8321066206438,535.2579696826556
884,430.4173209477556,536.5369428032518
885,468.78391425075097,536.0666119173904
886,517.6174779422524,536.1257475004983
887,727.1098324946905,536.9041775031507
888,595.6597008017718,537.2981719801375
889,667.7398630309383,539.6634717867522
890,290.43886166414416,539.0617866418106
891,422.07887647111477,538.9071565330366
892,738.9335485315595,538.2161779598034
893,303.8755001739039,539.5886210449358
894,244.63534371170584,541.032618375242
895,338.2147420274006,540.8247861519204
896,720.661441785765,543.4568277639063
897,590.7094777850903,542.8261666700191
898,691.5051836711774,542.2366320183385
899,404.45774536168915,543.4366667564467
900,542.1735969928171,543.5222098510727
901,570.9142728214534,544.1832236862066
902,114.58531382591556,545.41308518406
903,201.86922992883473,546.6257530914428
904,263.1804965034121,546.0585503938946
905,621.475106473278,546.2652685095937
906,228.17216171859897,547.4614286638099
907,356.35846148477776,547.5981297889695
908,657.1293097805053,548.3144388432231
909,781.0468281621019,548.9667306683299
910,379.7631474428684,549.3279604826184
911,491.84242162404945,549.5680914169236
912,84.6810044548119,550.2943443937424
913,636.1289393821824,551.1376253154941
914,770.2210454031767,550.6247658432403
915,600.9195691427749,551.0234170364308
916,727.6425369170826,551.6547171253551
917,756.1810232036141,551.8086895750325
918,360.0959473408434,553.0358996058347
919,548.5207468671709,553.6241168463112
920,597.7961434080382,553.5322477106303
921,328.29971933726813,554.0059304573032
922,631.4965757622556,555.8729866523523
923,751.2928020754453,555.4066832230019
924,192.80965730996337,556.4166301240464
925,237.1570586695692,556.2446335466506
926,310.6446512637387,556.9128876770458
927,400.50057764754706,556.8663789885165
928,150.12072521158672,557.3827024042334
929,140.3659441144364,559.6401091675191
930,276.66597568393445,560.3804611695012
931,293.33525250885674,561.8983393041879
932,674.0832338934629,561.1610657771514
933,569.524683340581,563.985426479893
934,764.2405165643015,564.5240896002996
935,501.8059214471391,565.3097234741955
936,622.7609617707435,564.9453155429303
937,636.8515265896992,565.3650605938482
938,649.358573472196,565.050321722704
939,719.6332409709926,565.065065661106
940,115.02225530883884,566.3554959281149
941,33.935576487681615,568.8107649641703
942,688.5438513591569,567.415063181487
943,206.8623274797991,568.9214809609394
944,455.413701991877,568.6780159786831
945,104.56082822344875,569.5866064051131
946,327.40092406681424,569.1501125598254
947,776.4635253286237,569.4259654943507
948,394.102693685404,571.5296148722125
949,617.0501725987118,571.6501197766629
950,673.3188614987147,574.3947424610448
951,529.9617013193474,573.8490748654356
952,448.56765181564504,574.569360420775
953,792.230065987557,574.251265668645
954,166.17397570641037,575.4484482494386
955,597.123858931893,575.6427902602351
956,422.60247465986856,576.3335986428642
957,504.9617379953595,577.5356244739662
958,52.245942197726976,579.033243248861
959,608.0021409216835,579.4406337532685
960,112.69428620979525,581.010114192158
961,690.7514313668936,579.9563934732787
962,323.1683888895219,581.6275086935502
963,744.6741511282759,581.9492343335241
964,153.47747469696628,583.3661981449327
965,490.42245780676575,583.6080328098207
966,634.5633012316182,584.5288240328111
967,421.3386449041442,587.5053972709716
968,443.9328227856387,587.4605268193284
969,525.2001563610613,589.3039552835394
970,239.5137577884572,588.5272231900954
971,314.9635751232369,589.557413645606
972,328.42231297705996,589.7012650103716
973,490.39921022119773,590.189423759608
974,319.31060196480917,590.9395404406732
975,573.5134789848316,591.1396697540243
976,738.9042101624507,591.7908129867528
977,555.8057651118424,592.4533970502122
978,656.4371210206828,592.2194221493285
979,478.3748724733749,595.2725734444778
980,777.9192727452971,595.3036637546417
981,229.6947447355514,598.1287702881693
982,240.57940077882444,599.6392317520229
983,413.95553821537453,599.8638507900062
984,443.7209085022073,600.0211266702094
985,559.6622967667068,599.7242517783661
986,613.2158866104259,599.6438609345851
987,495.7511847910607,600.8838697656447
988,636.3657269507496,602.8281078506601
989,542.5274157147716,602.5741486060156
990,765.0307214202645,602.5573494306935
991,709.242807291442,605.4427474564973
992,760.0431231863836,605.8018598194251
993,628.0266387729132,607.5562154795533
994,667.3282023103482,607.8523729793856
995,197.75593237944474,608.4574599969321
996,674.3093371061041,609.2677027399868
997,359.01030693336816,610.2585528645652
998,479.34943159121786,610.0189367177315
999,700.4816248190766,611.4500577757976
1000,755.4493653888401,611.1973760801777
1001,390.04686050324403,613.04338998027
1002,495.59489592520924,613.4480240637902
1003,523.565299960628,614.627750726347
1004,280.3406504084797,615.764067675893
1005,225.52405725134912,616.043498590289
1006,408.6079781437821,616.347578532193
1007,664.4653279861427,616.9298321184569
1008,365.578737356307,617.4247080183347
1009,446.1187578007763,617.6646592187437
1010,281.4211318206072,619.6434080614338
1011,471.39561704694233,619.3450787668128
1012,320.07113378754,620.2725718445749
1013,328.28144098446364,620.4618435235354
1014,442.7865741994907,620.3210667509704
1015,692.6157908409734,620.412729086119
1016,289.24352238011414,621.0556445366312
1017,408.98823171186007,621.6599670138764
1018,355.48111083915865,622.3080228924962
1019,783.9449071831189,625.9127110145507
1020,481.50660075977754,627.6758247977555
1021,739.3076225939983,627.3981863475434
1022,61.30644419025696,628.1355593253676
1023,370.507619001654,628.7431888625679
1024,525.9200421715473,628.3574326557355
1025,362.14212994324004,629.2265226879508
1026,606.8579373601403,629.2262850505915
1027,573.2182518900988,630.7253956549566
1028,617.5740802569277,631.268836758444
1029,114.43095810917467,633.1634042943332
1030,212.60055914343275,633.0840189671259
1031,556.4845807240588,633.2541119970283
1032,714.422981930388,633.4971266548698
1033,388.8530318036687,634.4486998027954
1034,678.9166815001176,634.2367064462171
1035,775.2980452223169,634.3599391214875
1036,323.89007787058847,635.5065511709499
1037,57.284944479803585,636.7382175903226
1038,618.4536446873803,636.4760228745442
1039,234.00313739436754,637.2005217194823
1040,504.89190882726666,637.6112149273735
1041,602.9021745860782,637.6833755712998
1042,451.5992529377336,638.8930774988651
1043,747.3592992165331,639.829247032844
1044,225.25778923005623,640.0527309294757
1045,416.8208450824741,640.854198322844
1046,286.41260146078025,642.4151875425177
1047,570.5445509027194,641.9267178805558
1048,582.418530669823,641.5441552804159
1049,394.9213129192483,643.0474369695276
1050,531.5213030861432,643.0945390559922
1051,667.0915406620736,644.7303989804493
1052,699.8464958864965,643.9628796946132
1053,554.0768214469044,645.4164846347035
1054,455.6278989519558,646.2412473078034
1055,754.2593090421101,647.5977650302822
1056,127.41440579483388,648.2310901189323
1057,250.14670154925795,648.8220477886216
1058,772.8686392840907,648.4687989140241
1059,165.70740374391588,649.5660178004445
1060,240.41892912028158,650.1549092088399
1061,498.3141713732549,650.4281497700883
1062,512.4043705114241,650.3600248258297
1063,719.0160115919009,650.4444226086113
1064,113.23669573843165,651.7725473964316
1065,476.69563757225256,651.0455595216199
1066,736.4982605360203,651.6512602412911
1067,390.3595325161084,652.1653091169436
1068,549.9011953665988,652.7055890445572
1069,729.0965029524494,652.5609524863748
1070,352.80185865003966,653.2624818658066
1071,492.72167630505436,653.485170764693
1072,88.23685673264055,654.8846346357805
1073,525.4809047451432,658.36891571904
1074,752.8627495341232,655.0821394764811
1075,107.69317677741296,656.6740711482839
1076,273.7134567828749,656.5624592191225
1077,609.512545332748,657.3033479695537
1078,491.19635854031645,661.5193191869063
1079,557.3566111900418,662.9279374744511
1080,456.428603573503,664.3399169093971
1081,214.29110770255633,664.1685255797117
1082,531.722257532005,664.3218986850625
1083,496.6406650565842,665.7590567865834
1084,300.44993843196266,667.8159075586367
1085,621.0352577580784,667.3652095246962
1086,632.2099303715559,667.7084453851228
1087,790.9898561628153,668.0379942693828
1088,110.55785885842647,668.8277252402513
1089,292.1699916824461,668.1486687853976
1090,517.2659213357858,668.3723847269844
1091,740.5728542099632,670.3288408458207
1092,766.0624312407396,671.022967002938
1093,755.3765001567825,671.1974689549816
1094,554.8135844805136,672.7660735341633
1095,637.390003875229,673.5998920417205
1096,542.6460415807462,674.3827397530745
1097,585.2088066577334,674.5919790848959
1098,748.7721954936405,675.2990897329526
1099,663.9766384342154,676.3057205278672
1100,388.34156379257473,677.6068189733847
1101,242.28573879569382,679.6117733156608
1102,635.541108683218,681.3737178737142
1103,721.3229868150694,681.4082948562793
1104,168.43788730757188,682.6458691431449
1105,611.7211859514455,682.5734600727208
1106,341.7816246836738,684.965104638357
1107,684.2623116297204,685.4246789728835
1108,418.13789696388255,686.2178507184996
1109,739.1227972770808,687.7420617502229
1110,450.27925730346,688.204068678358
1111,367.6189015383687,690.8385282140453
1112,556.2581310259402,691.363276849866
1113,107.44375531289553,692.8937623606955
1114,733.110230832543,692.6514660104943
1115,222.97982248800062,693.756106072901
1116,320.7583897003203,693.6438815828066
1117,464.93537261413235,695.4681321310103
1118,524.694727095598,695.239777172375
1119,560.7185665496864,695.0418603737594
1120,596.5080738466929,695.0938382398282
1121,508.1580862201952,696.7308803298907
1122,537.7610544118045,696.296610922662
1123,753.4705339847606,696.4083333992562
1124,788.4630038969364,696.6468705273488
1125,132.4677511641259,697.1553075734548
1126,305.35743851118946,697.0107449879545
1127,95.85660727668747,698.7601943509574
1128,704.4837211209876,698.3631102678795
1129,177.41955242571453,699.250489578937
1130,423.448977475044,699.15185406141
1131,450.68815218303047,699.3757088812231
1132,621.8164145803883,702.5370135085723
1133,348.5288841613178,703.9191562668753
1134,371.10534451379147,703.2904479888587
1135,80.21053663578797,704.7817838838937
1136,336.5686565597998,704.844128476673
1137,791.3371637179896,705.5241993286248
1138,379.40741208370844,706.4389695395414
1139,516.7490235491952,706.4211328933129
1140,424.8210419891128,707.3539791679162
1141,503.2837625386203,707.3862718081338
1142,690.7783339967475,707.8742900646423
1143,205.67886178069477,708.4389945117653
1144,536.3495627309396,708.2417945997083
1145,597.1656046539864,708.1042995756472
1146,623.3903473972255,708.6769733414877
1147,92.38313765540968,709.3886532618972
1148,368.8940165757796,711.1209182133714
1149,424.32537295743856,712.7298026466487
1150,666.5543681819258,712.6626676483901
1151,385.55208222882254,714.2865640350972
1152,54.66885937469467,715.8422084783781
1153,358.3986909522245,715.9266891587968
1154,476.3574758687548,715.0894601024767
1155,792.8673638816075,715.6362870456927
1156,338.97883100865363,716.2619877382676
1157,552.194085730664,716.4674991270476
1158,648.814935087147,717.7284390856444
1159,580.6537516241647,721.7748125789363
1160,720.8992351803644,721.5554720457924
1161,380.41469183989597,722.2521538945905
1162,87.32414465333213,723.2497667080306
1163,529.8843253022874,723.4021672875792
1164,660.4026863548956,728.966832928954
1165,409.231630095984,727.2105367338345
1166,566.7713397053578,728.5049506822158
1167,594.0221728153548,728.419049786843
1168,342.14145312517894,730.382511411113
1169,478.664678524623,730.8196343932011
1170,192.03942778542012,731.6528760056138
1171,273.45947003765775,733.4714945344476
1172,376.69906816224614,733.9189483504206
1173,438.0840960775257,733.4102962865593
1174,507.28878837581783,733.2963212830653
1175,540.3689460882795,733.3844920719501
1176,675.5187098954292,732.9918730711325
1177,728.9098106108013,733.9853185976272
1178,284.04800174067367,737.7590397851092
1179,466.10234077949855,738.7374245391
1180,413.87569847268173,740.5021790400358
1181,153.10627287878418,742.0105904550993
1182,140.33478779103848,743.1781663065092
1183,594.614239490968,743.0351218808667
1184,692.3987534451053,743.0522250583001
1185,79.55897217747672,744.4058354516067
1186,658.456028551305,744.7491863277905
1187,772.8024360658137,745.1254302774482
1188,413.0619736971852,746.2673541304291
1189,577.5041258381757,745.9871021025886
1190,557.7701734226644,747.6803968377826
1191,239.2850165722507,748.2271199783215
1192,623.6638896637553,748.0061408540614
1193,755.9849092496181,748.5991430644008
1194,404.809471150921,749.2091853763026
1195,541.6168903991404,749.7437742267759
1196,323.84448129164235,750.5528568161931
1197,399.6921463261888,750.6805473214073
1198,412.2900199577142,750.5623629184204
1199,457.1941846980551,754.4327782542146
1200,465.73198628931345,752.409457145493
1201,208.32398023364846,756.6001910913837
1202,418.69073734808467,756.4908617049532
1203,469.4309334544599,757.4922951439214
1204,507.4612073592326,757.6371100875832
1205,434.3176327644402,759.4037537195403
1206,441.3084277314154,759.466669754139
1207,565.1873973453896,763.2993114948245
1208,493.71364298074445,764.9881431479582
1209,424.1797797034804,766.3754591026534
1210,447.61725931998853,766.9241896962019
1211,75.78132282771011,767.5774653221282
1212,228.67034043187408,768.0761503961462
1213,739.55037412419,769.6398717387885
1214,492.12852236366945,771.5579685790441
1215,599.6324374980803,772.8452094738284
1216,291.47318988882284,773.0281543522967
1217,379.4159054984751,773.8038040042723
1218,61.024587856357705,774.7766585685922
1219,504.7431462507741,774.2444482698427
1220,766.8643537725497,776.3529812185136
1221,327.7980195902976,776.9018716274968
1222,424.31067607716136,777.635325360907
1223,220.54732200381486,779.6072223731765
1224,680.959079815741,781.6230762692103
1225,722.6453263070864,782.8864582713398
1226,203.55017835791247,784.2688951506062
1227,245.82059493480818,786.5456633301848
1228,176.68032829079158,787.756293779167
1229,657.8577978264343,788.3493034437065
1230,206.7231635848934,790.6517251518808
1231,381.41072587287647,790.4750969744075
1232,557.9011974923862,791.490426582109
